Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter
(2018 RB6),2018-Sep-16 04:58Ê±Ê< 00:01,1.52 | 0.00389,1.51 | 0.00388,13.55,13.50,25.8,19 m -   42 m
(2018 RN7),2018-Sep-16 18:18Ê±Ê< 00:01,2.03 | 0.00521,2.02 | 0.00520,18.48,18.46,27.5,8.6 m -   19 m
(2018 RG5),2018-Sep-16 18:29Ê±Ê< 00:01,4.49 | 0.01155,4.48 | 0.01151,8.29,8.26,26.7,12 m -   27 m
(2018 RA2),2018-Sep-16 19:04Ê±Ê< 00:01,8.00 | 0.02056,7.96 | 0.02046,9.34,9.32,25.5,21 m -   47 m
(2018 SL1),2018-Sep-16 22:22Ê±Ê< 00:01,9.48 | 0.02436,9.36 | 0.02405,8.74,8.73,26.1,16 m -   36 m
(2018 RG8),2018-Sep-16 22:45Ê±Ê< 00:01,3.54 | 0.00910,3.54 | 0.00908,6.99,6.95,26.7,12 m -   27 m
(2018 RM7),2018-Sep-17 05:17Ê±Ê< 00:01,2.78 | 0.00714,2.77 | 0.00711,17.38,17.36,28.1,6.3 m -   14 m
(2018 SD1),2018-Sep-17 06:56Ê±Ê< 00:01,8.23 | 0.02116,8.21 | 0.02109,16.36,16.36,24.6,32 m -   71 m
(2018 RK6),2018-Sep-17 10:35Ê±Ê< 00:01,2.41 | 0.00620,2.41 | 0.00619,6.36,6.29,28,6.8 m -   15 m
(2018 RQ4),2018-Sep-17 22:44Ê±Ê< 00:01,11.85 | 0.03044,11.81 | 0.03034,7.78,7.77,26.9,11 m -   25 m
(2018 SB2),2018-Sep-17 23:57Ê±Ê< 00:01,11.89 | 0.03056,11.80 | 0.03032,23.56,23.56,24.2,38 m -   84 m
(2018 SC1),2018-Sep-18 03:34Ê±Ê< 00:01,4.04 | 0.01038,4.03 | 0.01034,7.97,7.93,27.6,8.1 m -   18 m
(2018 SJ1),2018-Sep-18 12:31Ê±Ê< 00:01,1.66 | 0.00426,1.66 | 0.00425,15.33,15.29,25,27 m -   59 m
(2018 SC),2018-Sep-18 14:46Ê±Ê< 00:01,0.70 | 0.00179,0.70 | 0.00179,14.03,13.92,27.9,6.9 m -   16 m
(2018 RM4),2018-Sep-18 17:32Ê±Ê< 00:01,10.98 | 0.02821,10.85 | 0.02788,11.17,11.16,25.4,22 m -   49 m
(2018 RF8),2018-Sep-19 05:38Ê±Ê< 00:01,1.37 | 0.00352,1.37 | 0.00351,15.81,15.76,25.8,19 m -   42 m
(2018 RB4),2018-Sep-19 16:50Ê±Ê< 00:01,17.80 | 0.04574,17.67 | 0.04540,3.60,3.59,26.9,11 m -   25 m
(2018 SQ1),2018-Sep-20 03:37Ê±Ê< 00:01,1.96 | 0.00504,1.95 | 0.00502,18.72,18.69,26.6,13 m -   29 m
(2017 SL16),2018-Sep-20 21:09Ê±Ê< 00:01,8.50 | 0.02183,8.29 | 0.02129,6.42,6.40,25.8,18 m -   41 m
(2018 SR1),2018-Sep-22 16:30Ê±Ê< 00:01,16.99 | 0.04365,16.94 | 0.04354,14.11,14.11,22.5,85 m -  190 m
(2018 RH6),2018-Sep-22 20:56Ê±Ê< 00:01,8.57 | 0.02201,8.53 | 0.02191,5.97,5.95,27.5,8.5 m -   19 m
(2018 ST1),2018-Sep-24 06:38Ê±Ê< 00:01,4.30 | 0.01106,4.29 | 0.01103,12.07,12.05,25.1,25 m -   57 m
(2018 RQ1),2018-Sep-24 22:57Ê±Ê< 00:01,4.06 | 0.01043,4.05 | 0.01042,3.09,3.01,24.1,40 m -   89 m
(2018 SK),2018-Sep-25 00:29Ê±Ê< 00:01,13.07 | 0.03358,12.89 | 0.03313,7.72,7.71,25.7,19 m -   43 m
(2018 SD2),2018-Sep-25 06:07Ê±ÊÊÊÊ00:03,0.23 | 0.00059,0.23 | 0.00058,4.14,2.85,28.6,5.0 m -   11 m
(2018 SN2),2018-Sep-26 19:42Ê±Ê< 00:01,11.78 | 0.03028,11.70 | 0.03007,7.48,7.47,24.3,37 m -   83 m
(2018 SS1),2018-Sep-27 03:10Ê±Ê< 00:01,6.50 | 0.01671,6.48 | 0.01666,14.29,14.28,23.7,48 m -  110 m
(2018 SM1),2018-Sep-27 11:42Ê±Ê< 00:01,6.79 | 0.01746,6.79 | 0.01746,5.53,5.51,22.9,70 m -  160 m
(2018 SF2),2018-Sep-29 11:43Ê±Ê< 00:01,3.22 | 0.00827,3.21 | 0.00826,17.06,17.04,24.6,31 m -   70 m
(2018 SE2),2018-Sep-30 01:18Ê±Ê< 00:01,5.89 | 0.01512,5.87 | 0.01509,11.49,11.48,24.7,31 m -   69 m
(2018 SO2),2018-Sep-30 13:08Ê±Ê< 00:01,6.36 | 0.01635,6.35 | 0.01631,7.57,7.55,25.9,18 m -   40 m
(2018 SP2),2018-Sep-30 16:40Ê±Ê< 00:01,2.13 | 0.00548,2.13 | 0.00546,14.36,14.33,24.9,28 m -   62 m
